USE_Twb,MIN_GPS_MEASUREMENTS_FOR_ALIGNMENT,gps_noise_std,MAX_GPS_MEASUREMENTS,Tiempo total de ejecución,RMSE posición,ATE,RMSE velocidad,RMSE rotación,Distancia recorrida,Transformación rígida (flattened)
True,60,0.1000000,100,62.7198453,0.0221499,0.0371140,0.0366136,1.9180149,20.4697466,"[0.9999813, -0.0005914, 0.0060916, -0.0080587, 0.0006056, 0.9999971, -0.0023314, 0.0040390, -0.0060902, 0.0023350, 0.9999787, -0.0014264, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,60,0.1000000,100,49.7402742,0.0206838,0.0339225,0.0318257,1.9200736,20.3578577,"[0.9999582, -0.0037501, 0.0083384, 0.0092646, 0.0037500, 0.9999930, 0.0000302, 0.0003464, -0.0083385, 0.0000010, 0.9999653, -0.0023568, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,60,0.1000000,100,64.2848489,0.0336026,0.0557837,0.0359958,1.9175725,23.8371154,"[0.9999096, -0.0035883, 0.0129589, -0.0277307, 0.0035056, 0.9999734, 0.0063987, 0.0040022, -0.0129815, -0.0063527, 0.9998956, -0.0091059, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,60,0.1000000,100,64.5397151,0.0239738,0.0408399,0.0371649,1.9182539,23.0611210,"[0.9999487, -0.0100852, 0.0009687, -0.0107859, 0.0101150, 0.9992081, -0.0384900, 0.0123258, -0.0005799, 0.0384979, 0.9992588, -0.0118140, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,60,0.1000000,100,67.7193689,0.0140916,0.0238992,0.0371557,1.9170401,22.6736004,"[0.9999840, -0.0002698, 0.0056600, -0.0153178, 0.0003517, 0.9998951, -0.0144788, 0.0040641, -0.0056555, 0.0144806, 0.9998792, -0.0027137, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,65,0.1000000,100,51.3057070,0.0281107,0.0369495,0.0334249,1.9168410,21.2205801,"[0.9999593, -0.0008586, 0.0089738, -0.0241027, 0.0008977, 0.9999901, -0.0043538, 0.0023185, -0.0089700, 0.0043617, 0.9999502, -0.0049679, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,65,0.1000000,100,65.8734479,0.0216492,0.0365481,0.0367737,1.9167646,23.0889041,"[0.9999830, 0.0041587, 0.0040994, 0.0004096, -0.0041056, 0.9999084, -0.0129002, 0.0021177, -0.0041527, 0.0128832, 0.9999084, 0.0036949, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,65,0.1000000,100,57.6948788,0.0207024,0.0345806,0.0346223,1.9164933,22.2136435,"[0.9999107, 0.0009516, 0.0133313, 0.0098092, -0.0011152, 0.9999241, 0.0122715, -0.0019931, -0.0133187, -0.0122853, 0.9998358, 0.0000133, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,65,0.1000000,100,55.7761855,0.0186750,0.0315443,0.0349858,1.9208022,23.0179247,"[0.9999737, 0.0022275, 0.0069063, 0.0090006, -0.0022139, 0.9999956, -0.0019805, -0.0017172, -0.0069107, 0.0019652, 0.9999742, -0.0028631, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,65,0.1000000,100,63.6702249,0.0253770,0.0411097,0.0364941,1.9201636,22.5463746,"[0.9999530, -0.0017932, 0.0095302, -0.0152159, 0.0018148, 0.9999958, -0.0022546, 0.0004047, -0.0095261, 0.0022718, 0.9999520, -0.0036118, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,70,0.1000000,100,61.9880466,0.0256661,0.0425196,0.0350711,1.9188464,21.2215453,"[0.9999958, -0.0021974, 0.0019143, -0.0039108, 0.0022396, 0.9997483, -0.0223257, 0.0040651, -0.0018648, 0.0223298, 0.9997489, 0.0000441, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,70,0.1000000,100,45.4125590,0.0203591,0.0331316,0.0308135,1.9179082,21.7714216,"[0.9999815, -0.0001715, 0.0060803, -0.0200630, 0.0002654, 0.9998807, -0.0154467, 0.0037328, -0.0060770, 0.0154480, 0.9998622, -0.0075601, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,70,0.1000000,100,59.4241955,0.0185111,0.0297690,0.0354027,1.9174908,22.6424181,"[0.9999531, 0.0017169, 0.0095306, 0.0046743, -0.0016858, 0.9999932, -0.0032715, 0.0003913, -0.0095362, 0.0032553, 0.9999492, -0.0090391, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,70,0.1000000,100,57.4786277,0.0299004,0.0490923,0.0361263,1.9189680,21.8018629,"[0.9999393, 0.0028077, 0.0106505, -0.0168675, -0.0029222, 0.9999380, 0.0107463, -0.0002264, -0.0106197, -0.0107768, 0.9998856, -0.0035756, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,70,0.1000000,100,62.9969609,0.0268490,0.0437482,0.0361485,1.9191563,22.0544113,"[0.9998968, 0.0055923, 0.0132320, -0.0413308, -0.0057151, 0.9999408, 0.0092591, 0.0176441, -0.0131795, -0.0093338, 0.9998696, -0.0068672, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,75,0.1000000,100,58.0009131,0.0278734,0.0459044,0.0353182,1.9157952,23.2492815,"[0.9999653, -0.0047966, 0.0068097, 0.0263274, 0.0048540, 0.9999526, -0.0084368, -0.0033509, -0.0067689, 0.0084696, 0.9999412, -0.0002603, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,75,0.1000000,100,60.0692558,0.0314613,0.0514124,0.0358853,1.9173294,21.7430047,"[0.9999955, -0.0029730, -0.0004485, 0.0462496, 0.0029708, 0.9999844, -0.0047201, -0.0026036, 0.0004625, 0.0047187, 0.9999887, 0.0013987, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
